timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681032580593,181,Metody wysyłki-2,301,Moved Permanently,Stress test 1-72,text,true,,1469,127,58,58,https://www.policzona-szama.pl/,181,0,0
1681032580774,195,Metody wysyłki-3,200,OK,Stress test 1-72,text,true,,407786,123,58,58,https://policzona-szama.pl/,183,0,0
1681032580620,352,WOK,200,OK,Stress test 1-45,text,true,,294999,390,58,58,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,164,0,0
1681032580620,164,WOK-0,301,Moved Permanently,Stress test 1-45,text,true,,1462,197,58,58,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,164,0,0
1681032580784,188,WOK-1,200,OK,Stress test 1-45,text,true,,293537,193,58,58,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,173,0,0
1681032580918,517,Płatność,200,OK,Stress test 1-60,text,true,,419492,601,58,58,https://policzona-szama.pl/,201,0,0
1681032580918,201,Płatność-0,302,Found,Stress test 1-60,text,true,,5654,179,58,58,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,201,0,0
1681032581119,137,Płatność-1,302,Found,Stress test 1-60,text,true,,4595,172,58,58,http://www.policzona-szama.pl/checkouts/sh/b2b5515872e78ad0f96454ab0c31327e,137,0,0
1681032581257,56,Płatność-2,301,Moved Permanently,Stress test 1-60,text,true,,1467,127,58,58,https://www.policzona-szama.pl/,56,0,0
1681032581313,122,Płatność-3,200,OK,Stress test 1-60,text,true,,407776,123,58,58,https://policzona-szama.pl/,78,0,0
1681032581683,444,Metody wysyłki,200,OK,Stress test 1-73,text,true,,419504,602,57,57,https://policzona-szama.pl/,161,0,0
1681032581683,161,Metody wysyłki-0,302,Found,Stress test 1-73,text,true,,5651,180,57,57,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,161,0,0
1681032581844,125,Metody wysyłki-1,302,Found,Stress test 1-73,text,true,,4597,172,57,57,http://www.policzona-szama.pl/checkouts/sh/19bca3334bd2ae32a23d276912203244,125,0,0
1681032581969,52,Metody wysyłki-2,301,Moved Permanently,Stress test 1-73,text,true,,1467,127,57,57,https://www.policzona-szama.pl/,52,0,0
1681032582021,106,Metody wysyłki-3,200,OK,Stress test 1-73,text,true,,407789,123,57,57,https://policzona-szama.pl/,65,0,0
1681032582460,226,Patelnie sortowanie,200,OK,Stress test 1-67,text,true,,387916,338,57,57,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,113,0,0
1681032582460,113,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-67,text,true,,1414,171,57,57,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,113,0,0
1681032582573,113,Patelnie sortowanie-1,200,OK,Stress test 1-67,text,true,,386502,167,57,57,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,70,0,0
1681032582263,458,Płatność,200,OK,Stress test 1-66,text,true,,419516,601,57,57,https://policzona-szama.pl/,165,0,0
1681032582263,165,Płatność-0,302,Found,Stress test 1-66,text,true,,5657,179,57,57,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,165,0,0
1681032582428,130,Płatność-1,302,Found,Stress test 1-66,text,true,,4595,172,57,57,http://www.policzona-szama.pl/checkouts/sh/eaea94aea7eb4140a816208e6301afb9,130,0,0
1681032582558,51,Płatność-2,301,Moved Permanently,Stress test 1-66,text,true,,1469,127,57,57,https://www.policzona-szama.pl/,51,0,0
1681032582609,112,Płatność-3,200,OK,Stress test 1-66,text,true,,407795,123,57,57,https://policzona-szama.pl/,70,0,0
1681032583784,414,Druga patelnia,200,OK,Stress test 1-1,text,true,,268161,400,56,56,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,297,0,191
1681032583784,297,Druga patelnia-0,301,Moved Permanently,Stress test 1-1,text,true,,1464,202,56,56,http://www.policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,297,0,191
1681032584081,117,Druga patelnia-1,200,OK,Stress test 1-1,text,true,,266697,198,56,56,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,78,0,23
1681032584312,472,Formularze,200,OK,Stress test 1-31,text,true,,419535,633,56,56,https://policzona-szama.pl/,153,0,0
1681032584312,153,Formularze-0,302,Found,Stress test 1-31,text,true,,5667,197,56,56,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,153,0,0
1681032584465,127,Formularze-1,302,Found,Stress test 1-31,text,true,,4599,186,56,56,http://www.policzona-szama.pl/checkouts/sh/9880037f9e0c08f33d42f83d850460da?_ga=undefined,127,0,0
1681032584593,72,Formularze-2,301,Moved Permanently,Stress test 1-31,text,true,,1473,127,56,56,https://www.policzona-szama.pl/,72,0,25
1681032584665,119,Formularze-3,200,OK,Stress test 1-31,text,true,,407796,123,56,56,https://policzona-szama.pl/,72,0,23
1681032586280,292,Druga patelnia,200,OK,Stress test 1-6,text,true,,268161,400,56,56,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,171,0,65
1681032586280,171,Druga patelnia-0,301,Moved Permanently,Stress test 1-6,text,true,,1472,202,56,56,http://www.policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,171,0,65
1681032586451,121,Druga patelnia-1,200,OK,Stress test 1-6,text,true,,266689,198,56,56,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,80,0,25
1681032586730,436,Płatność,200,OK,Stress test 1-71,text,true,,419477,601,56,56,https://policzona-szama.pl/,147,0,0
1681032586730,147,Płatność-0,302,Found,Stress test 1-71,text,true,,5651,179,56,56,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,147,0,0
1681032586878,136,Płatność-1,302,Found,Stress test 1-71,text,true,,4595,172,56,56,http://www.policzona-szama.pl/checkouts/sh/a33cc44aab695179b9b83dbfa99906f3,136,0,0
1681032587014,54,Płatność-2,301,Moved Permanently,Stress test 1-71,text,true,,1461,127,56,56,https://www.policzona-szama.pl/,54,0,0
1681032587068,98,Płatność-3,200,OK,Stress test 1-71,text,true,,407770,123,56,56,https://policzona-szama.pl/,52,0,0
1681032587014,202,WOK,200,OK,Stress test 1-52,text,true,,295010,390,55,55,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,104,0,0
1681032587014,104,WOK-0,301,Moved Permanently,Stress test 1-52,text,true,,1463,197,55,55,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,104,0,0
1681032587118,98,WOK-1,200,OK,Stress test 1-52,text,true,,293547,193,55,55,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,57,0,0
1681032586942,512,Formularze,200,OK,Stress test 1-35,text,true,,419520,633,55,55,https://policzona-szama.pl/,157,0,0
1681032586942,157,Formularze-0,302,Found,Stress test 1-35,text,true,,5663,197,55,55,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,157,0,0
1681032587099,149,Formularze-1,302,Found,Stress test 1-35,text,true,,4593,186,55,55,http://www.policzona-szama.pl/checkouts/sh/72ebf56832bc9d1d4b136a1b0324fb1c?_ga=undefined,149,0,0
1681032587248,80,Formularze-2,301,Moved Permanently,Stress test 1-35,text,true,,1467,127,55,55,https://www.policzona-szama.pl/,80,0,26
1681032587328,126,Formularze-3,200,OK,Stress test 1-35,text,true,,407797,123,55,55,https://policzona-szama.pl/,83,0,27
1681032587457,210,WOK,200,OK,Stress test 1-54,text,true,,295001,390,55,55,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,111,0,0
1681032587457,111,WOK-0,301,Moved Permanently,Stress test 1-54,text,true,,1463,197,55,55,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,111,0,0
1681032587568,99,WOK-1,200,OK,Stress test 1-54,text,true,,293538,193,55,55,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,63,0,0
1681032587807,203,WOK,200,OK,Stress test 1-51,text,true,,295007,390,55,55,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,107,0,0
1681032587807,107,WOK-0,301,Moved Permanently,Stress test 1-51,text,true,,1465,197,55,55,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,107,0,0
1681032587914,96,WOK-1,200,OK,Stress test 1-51,text,true,,293542,193,55,55,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,60,0,0
1681032588072,428,Płatność,200,OK,Stress test 1-69,text,true,,419515,601,55,55,https://policzona-szama.pl/,143,0,0
1681032588072,143,Płatność-0,302,Found,Stress test 1-69,text,true,,5651,179,55,55,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,143,0,0
1681032588215,139,Płatność-1,302,Found,Stress test 1-69,text,true,,4599,172,55,55,http://www.policzona-szama.pl/checkouts/sh/2a2d57bb2419f7e83357241986f547ab,139,0,0
1681032588355,49,Płatność-2,301,Moved Permanently,Stress test 1-69,text,true,,1465,127,55,55,https://www.policzona-szama.pl/,49,0,0
1681032588405,95,Płatność-3,200,OK,Stress test 1-69,text,true,,407800,123,55,55,https://policzona-szama.pl/,53,0,0
1681032589103,205,Patelnie sortowanie,200,OK,Stress test 1-74,text,true,,387900,338,54,54,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,103,0,0
1681032589103,103,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-74,text,true,,1403,171,54,54,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,103,0,0
1681032589206,102,Patelnie sortowanie-1,200,OK,Stress test 1-74,text,true,,386497,167,54,54,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,63,0,0
1681032588858,490,Formularze,200,OK,Stress test 1-32,text,true,,419517,633,54,54,https://policzona-szama.pl/,162,0,0
1681032588858,162,Formularze-0,302,Found,Stress test 1-32,text,true,,5669,197,54,54,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,162,0,0
1681032589020,126,Formularze-1,302,Found,Stress test 1-32,text,true,,4599,186,54,54,http://www.policzona-szama.pl/checkouts/sh/d8311ba4650d864a32b1363d0eb6dc45?_ga=undefined,126,0,0
1681032589146,74,Formularze-2,301,Moved Permanently,Stress test 1-32,text,true,,1459,127,54,54,https://www.policzona-szama.pl/,74,0,28
1681032589220,128,Formularze-3,200,OK,Stress test 1-32,text,true,,407790,123,54,54,https://policzona-szama.pl/,81,0,26
1681032588839,523,Metody wysyłki,200,OK,Stress test 1-2,text,true,,419511,602,54,54,https://policzona-szama.pl/,229,0,64
1681032588839,229,Metody wysyłki-0,302,Found,Stress test 1-2,text,true,,5652,180,54,54,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,229,0,64
1681032589068,138,Metody wysyłki-1,302,Found,Stress test 1-2,text,true,,4599,172,54,54,http://www.policzona-szama.pl/checkouts/sh/e1c5c345a4ea9c27b38c049eea699da4,138,0,0
1681032589206,60,Metody wysyłki-2,301,Moved Permanently,Stress test 1-2,text,true,,1465,127,54,54,https://www.policzona-szama.pl/,60,0,0
1681032589266,96,Metody wysyłki-3,200,OK,Stress test 1-2,text,true,,407795,123,54,54,https://policzona-szama.pl/,56,0,0
1681032589597,214,Patelnie sortowanie,200,OK,Stress test 1-75,text,true,,387909,338,54,54,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,114,0,0
1681032589597,114,Patelnie sortowanie-0,301,Moved Permanently,Stress test 1-75,text,true,,1409,171,54,54,http://www.policzona-szama.pl/collections/patelnie?sort_by=price-ascending,114,0,0
1681032589711,100,Patelnie sortowanie-1,200,OK,Stress test 1-75,text,true,,386500,167,54,54,https://policzona-szama.pl/collections/patelnie?sort_by=price-ascending,59,0,0
1681032589652,537,Formularze,200,OK,Stress test 1-36,text,true,,419523,633,54,54,https://policzona-szama.pl/,153,0,0
1681032589652,153,Formularze-0,302,Found,Stress test 1-36,text,true,,5675,197,54,54,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,153,0,0
1681032589805,184,Formularze-1,302,Found,Stress test 1-36,text,true,,4598,186,54,54,http://www.policzona-szama.pl/checkouts/sh/64a06200a460257a3fa8507fc6095e7e?_ga=undefined,184,0,0
1681032589989,74,Formularze-2,301,Moved Permanently,Stress test 1-36,text,true,,1471,127,54,54,https://www.policzona-szama.pl/,74,0,25
1681032590063,126,Formularze-3,200,OK,Stress test 1-36,text,true,,407779,123,54,54,https://policzona-szama.pl/,81,0,27
1681032590248,532,Formularze,200,OK,Stress test 1-37,text,true,,419520,633,54,54,https://policzona-szama.pl/,160,0,0
1681032590248,160,Formularze-0,302,Found,Stress test 1-37,text,true,,5665,197,54,54,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/information?_ga=undefined,160,0,0
1681032590408,174,Formularze-1,302,Found,Stress test 1-37,text,true,,4601,186,54,54,http://www.policzona-szama.pl/checkouts/sh/9a071ac4b708f1b465ceff9eed4d7cf9?_ga=undefined,174,0,0
1681032590582,67,Formularze-2,301,Moved Permanently,Stress test 1-37,text,true,,1469,127,54,54,https://www.policzona-szama.pl/,67,0,21
1681032590649,131,Formularze-3,200,OK,Stress test 1-37,text,true,,407785,123,54,54,https://policzona-szama.pl/,86,0,32
1681032590950,429,Płatność,200,OK,Stress test 1-72,text,true,,419490,601,54,54,https://policzona-szama.pl/,143,0,0
1681032590950,143,Płatność-0,302,Found,Stress test 1-72,text,true,,5649,179,54,54,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,143,0,0
1681032591093,138,Płatność-1,302,Found,Stress test 1-72,text,true,,4597,172,54,54,http://www.policzona-szama.pl/checkouts/sh/3febe30e796b1f6db541507a2440c4ea,138,0,0
1681032591231,49,Płatność-2,301,Moved Permanently,Stress test 1-72,text,true,,1463,127,54,54,https://www.policzona-szama.pl/,49,0,0
1681032591280,99,Płatność-3,200,OK,Stress test 1-72,text,true,,407781,123,54,54,https://policzona-szama.pl/,57,0,0
1681032591216,293,Druga patelnia,200,OK,Stress test 1-4,text,true,,268165,400,53,53,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,170,0,67
1681032591216,170,Druga patelnia-0,301,Moved Permanently,Stress test 1-4,text,true,,1470,202,53,53,http://www.policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,170,0,67
1681032591386,123,Druga patelnia-1,200,OK,Stress test 1-4,text,true,,266695,198,53,53,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,84,0,26
1681032591094,496,Płatność,200,OK,Stress test 1-73,text,true,,419512,601,53,53,https://policzona-szama.pl/,165,0,0
1681032591094,165,Płatność-0,302,Found,Stress test 1-73,text,true,,5647,179,53,53,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/payment,165,0,0
1681032591259,133,Płatność-1,302,Found,Stress test 1-73,text,true,,4603,172,53,53,http://www.policzona-szama.pl/checkouts/sh/29994c34ba8a1cb195c583be8c5246d2,133,0,0
1681032591392,53,Płatność-2,301,Moved Permanently,Stress test 1-73,text,true,,1467,127,53,53,https://www.policzona-szama.pl/,53,0,0
1681032591445,145,Płatność-3,200,OK,Stress test 1-73,text,true,,407795,123,53,53,https://policzona-szama.pl/,53,0,0
1681032591327,296,Druga patelnia,200,OK,Stress test 1-13,text,true,,268139,400,52,52,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,170,0,65
1681032591327,170,Druga patelnia-0,301,Moved Permanently,Stress test 1-13,text,true,,1465,202,52,52,http://www.policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,170,0,65
1681032591497,126,Druga patelnia-1,200,OK,Stress test 1-13,text,true,,266674,198,52,52,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,93,0,27
1681032591764,327,Druga patelnia,200,OK,Stress test 1-15,text,true,,268171,400,52,52,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,208,0,86
1681032591764,208,Druga patelnia-0,301,Moved Permanently,Stress test 1-15,text,true,,1470,202,52,52,http://www.policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,208,0,86
1681032591972,119,Druga patelnia-1,200,OK,Stress test 1-15,text,true,,266701,198,52,52,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,80,0,24
1681032592091,294,Druga patelnia,200,OK,Stress test 1-8,text,true,,268162,400,52,52,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,173,0,67
1681032592091,173,Druga patelnia-0,301,Moved Permanently,Stress test 1-8,text,true,,1471,202,52,52,http://www.policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,173,0,67
1681032592264,121,Druga patelnia-1,200,OK,Stress test 1-8,text,true,,266691,198,52,52,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,81,0,25
1681032593681,203,WOK,200,OK,Stress test 1-59,text,true,,295007,390,52,52,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,108,0,0
1681032593681,108,WOK-0,301,Moved Permanently,Stress test 1-59,text,true,,1466,197,52,52,http://www.policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,108,0,0
1681032593789,95,WOK-1,200,OK,Stress test 1-59,text,true,,293541,193,52,52,https://policzona-szama.pl/collections/patelnie/products/wok-ze-stali-weglowej-recznie-kuty-32-cm,58,0,0
1681032593736,293,Druga patelnia,200,OK,Stress test 1-7,text,true,,268157,400,52,52,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,169,0,66
1681032593736,169,Druga patelnia-0,301,Moved Permanently,Stress test 1-7,text,true,,1468,202,52,52,http://www.policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,169,0,66
1681032593905,124,Druga patelnia-1,200,OK,Stress test 1-7,text,true,,266689,198,52,52,https://policzona-szama.pl/collections/patelnie/products/patelnia-ze-stali-nierdzewnej-32-cm-grube-dno,81,0,27
1681032593719,681,Metody wysyłki,200,OK,Stress test 1-17,text,true,,419511,602,52,52,https://policzona-szama.pl/,216,0,70
1681032593719,216,Metody wysyłki-0,302,Found,Stress test 1-17,text,true,,5655,180,52,52,http://www.policzona-szama.pl/checkouts/c/51608f50db182e906ccf333cf2366e89/shipping,216,0,70
